employee_id,title,from_date,to_date
25121,Engineer,1995-04-21,2002-04-21
25121,Senior Engineer,2002-04-21,9999-01-01
25128,Engineer,1999-05-17,9999-01-01
25132,Staff,1996-02-03,9999-01-01
25134,Engineer,1999-09-17,2001-03-23
25135,Engineer,1999-06-19,9999-01-01
25143,Senior Staff,2000-10-03,9999-01-01
25143,Staff,1994-10-04,2000-10-03
25146,Engineer,1994-02-06,2001-02-06
25146,Senior Engineer,2001-02-06,9999-01-01
25156,Senior Staff,1999-01-21,9999-01-01
25156,Staff,1994-01-21,1999-01-21
25157,Technique Leader,1996-03-06,9999-01-01
25165,Senior Staff,1998-03-18,9999-01-01
25175,Senior Staff,1995-08-26,9999-01-01
25176,Senior Staff,2000-02-15,9999-01-01
25176,Staff,1995-02-15,2000-02-15
25180,Assistant Engineer,1998-10-22,9999-01-01
25182,Senior Engineer,1997-03-16,9999-01-01
25194,Senior Engineer,1995-06-13,1997-01-29
25203,Engineer,1994-08-04,2001-08-04
25203,Senior Engineer,2001-08-04,9999-01-01
25204,Senior Staff,2001-06-19,9999-01-01
25204,Staff,1995-06-20,2001-06-19
25206,Senior Staff,1999-07-31,9999-01-01
25207,Staff,1997-12-12,2000-06-07
25216,Staff,1994-05-29,9999-01-01
25217,Engineer,1995-11-19,1999-06-30
25218,Senior Engineer,1998-06-10,9999-01-01
25241,Engineer,1996-06-13,9999-01-01
25253,Staff,1994-10-07,9999-01-01
25262,Staff,1997-10-18,9999-01-01
25263,Engineer,1998-04-01,9999-01-01
25264,Engineer,1995-04-12,9999-01-01
25266,Engineer,1997-03-15,1998-10-27
25268,Staff,1998-10-12,2000-12-25
25280,Senior Staff,1999-04-25,9999-01-01
25280,Staff,1994-04-25,1999-04-25
25284,Senior Engineer,1997-09-24,9999-01-01
25286,Engineer,1998-09-10,9999-01-01
25293,Senior Staff,2001-06-05,9999-01-01
25293,Staff,1996-06-05,2001-06-05
25294,Staff,1998-06-03,9999-01-01
25296,Senior Staff,2001-11-01,9999-01-01
25296,Staff,1995-11-02,2001-11-01
25306,Senior Staff,2001-08-21,9999-01-01
25306,Staff,1995-08-22,2001-08-21
25307,Engineer,1994-02-26,2002-02-26
25307,Senior Engineer,2002-02-26,9999-01-01
25314,Engineer,1999-04-27,9999-01-01
25318,Engineer,2000-01-31,9999-01-01
25319,Staff,1999-06-03,2002-06-26
25330,Engineer,1994-05-30,2002-05-30
25330,Senior Engineer,2002-05-30,9999-01-01
25332,Senior Engineer,1994-12-19,9999-01-01
25340,Staff,1997-09-02,9999-01-01
25344,Senior Engineer,1997-11-06,9999-01-01
25354,Engineer,1998-02-19,1998-04-16
25357,Engineer,1996-09-20,2001-09-20
25357,Senior Engineer,2001-09-20,9999-01-01
25358,Staff,1996-02-12,1998-02-14
25365,Engineer,1994-12-02,2000-12-01
25365,Senior Engineer,2000-12-01,9999-01-01
25366,Assistant Engineer,1997-11-27,9999-01-01
25372,Engineer,1996-07-06,9999-01-01
25374,Engineer,1996-06-26,2000-02-16
25380,Engineer,1998-10-01,9999-01-01
25383,Senior Staff,2002-06-13,9999-01-01
25383,Staff,1995-06-13,2002-06-13
25386,Assistant Engineer,1995-09-18,9999-01-01
25389,Senior Staff,1999-04-25,9999-01-01
25399,Staff,1997-10-03,2000-04-26
25403,Assistant Engineer,1997-09-10,9999-01-01
25407,Engineer,1995-06-02,2001-06-01
25407,Senior Engineer,2001-06-01,9999-01-01
25425,Senior Staff,2002-02-25,9999-01-01
25425,Staff,1995-02-25,2002-02-25
25438,Senior Engineer,1996-06-24,9999-01-01
25440,Staff,1998-09-29,9999-01-01
25442,Engineer,1997-06-03,9999-01-01
25445,Senior Staff,2000-05-14,9999-01-01
25445,Staff,1994-05-15,2000-05-14
25466,Staff,2000-01-01,9999-01-01
25470,Senior Staff,2001-05-16,9999-01-01
25470,Staff,1994-05-16,2001-05-16
25481,Engineer,1995-06-04,2002-06-04
25481,Senior Engineer,2002-06-04,9999-01-01
25499,Engineer,1997-12-15,9999-01-01
25500,Senior Engineer,1999-03-01,9999-01-01
25505,Staff,1998-02-04,9999-01-01
25506,Senior Engineer,1997-12-15,9999-01-01
25509,Staff,1996-03-03,9999-01-01
25525,Technique Leader,1996-12-12,9999-01-01
25536,Engineer,1999-10-02,9999-01-01
25539,Engineer,1996-09-23,9999-01-01
25543,Senior Staff,2000-12-08,9999-01-01
25543,Staff,1995-12-09,2000-12-08
25559,Senior Staff,1995-06-16,9999-01-01
25567,Assistant Engineer,1998-04-22,9999-01-01
25575,Senior Engineer,1996-06-05,9999-01-01
25576,Senior Engineer,1995-01-17,9999-01-01
25579,Engineer,1995-10-06,9999-01-01
25583,Engineer,1999-06-22,9999-01-01
25592,Technique Leader,1993-12-28,9999-01-01
25598,Technique Leader,1999-01-25,2000-04-21
25602,Staff,1997-04-04,9999-01-01
25606,Engineer,1995-12-03,1998-11-08
25608,Senior Staff,1999-08-18,9999-01-01
25611,Engineer,1999-03-01,9999-01-01
25612,Staff,1998-02-19,9999-01-01
25616,Staff,1996-04-10,9999-01-01
25622,Senior Staff,2001-12-31,9999-01-01
25622,Staff,1993-12-31,2001-12-31
25623,Staff,1996-02-06,9999-01-01
25630,Staff,1997-01-11,9999-01-01
25636,Senior Staff,1999-12-12,9999-01-01
25636,Staff,1993-12-12,1999-12-12
25638,Engineer,1997-04-16,9999-01-01
25646,Senior Engineer,1996-05-06,9999-01-01
25653,Staff,1998-10-18,2000-05-17
25664,Engineer,1996-04-07,2002-04-07
25664,Senior Engineer,2002-04-07,9999-01-01
25669,Senior Engineer,1996-12-20,9999-01-01
25671,Senior Engineer,1997-08-25,9999-01-01
25687,Engineer,1997-12-24,9999-01-01
25689,Staff,1998-10-29,2001-09-21
25690,Technique Leader,1997-10-17,9999-01-01
25694,Technique Leader,1996-10-24,9999-01-01
25705,Engineer,1995-08-21,2000-08-20
25705,Senior Engineer,2000-08-20,9999-01-01
25706,Senior Staff,1996-04-12,1997-09-25
25720,Senior Engineer,1998-10-03,9999-01-01
25723,Staff,1995-03-20,9999-01-01
25727,Staff,1994-09-04,9999-01-01
25728,Engineer,1994-07-23,1999-07-23
25728,Senior Engineer,1999-07-23,9999-01-01
25731,Engineer,1997-10-07,9999-01-01
25734,Staff,1996-05-23,9999-01-01
25739,Engineer,1997-10-30,9999-01-01
25740,Assistant Engineer,1997-07-02,2002-03-27
25742,Technique Leader,1997-01-24,1998-01-31
25753,Engineer,1999-05-26,9999-01-01
25759,Staff,1998-03-05,1998-04-22
25770,Engineer,1995-08-18,2000-08-17
25770,Senior Engineer,2000-08-17,9999-01-01
25775,Senior Engineer,1995-06-13,9999-01-01
25778,Staff,1997-02-04,9999-01-01
25781,Senior Staff,2000-07-04,2001-09-29
25781,Staff,1994-07-05,2000-07-04
25785,Technique Leader,1996-10-28,9999-01-01
25800,Staff,1998-12-14,2001-06-19
25808,Engineer,1995-06-17,1999-07-01
25816,Staff,1995-12-17,9999-01-01
25838,Engineer,1995-07-26,9999-01-01
25842,Senior Engineer,1998-09-06,9999-01-01
25846,Staff,1994-09-08,9999-01-01
25854,Senior Staff,1998-03-27,1999-10-10
25857,Senior Staff,1999-07-26,9999-01-01
25864,Assistant Engineer,1996-10-24,9999-01-01
25876,Engineer,1995-03-09,2000-03-08
25876,Senior Engineer,2000-03-08,9999-01-01
25884,Senior Staff,1997-03-23,9999-01-01
25889,Engineer,1997-12-14,9999-01-01
25895,Engineer,1995-09-21,2000-09-20
25895,Senior Engineer,2000-09-20,9999-01-01
25904,Engineer,1995-11-15,2001-11-14
25904,Senior Engineer,2001-11-14,9999-01-01
25909,Engineer,1995-09-24,2000-09-23
25909,Senior Engineer,2000-09-23,9999-01-01
25910,Staff,1994-10-24,1998-08-24
25916,Senior Staff,2000-10-24,9999-01-01
25916,Staff,1994-10-25,2000-10-24
25919,Senior Staff,1998-04-19,2000-08-11
25920,Engineer,1995-09-14,2000-09-13
25920,Senior Engineer,2000-09-13,9999-01-01
25927,Staff,1999-04-01,9999-01-01
25933,Engineer,1995-03-17,9999-01-01
25938,Staff,1996-01-16,9999-01-01
25944,Staff,1994-12-07,9999-01-01
25958,Senior Engineer,1994-10-23,9999-01-01
25959,Staff,1996-11-10,2002-04-17
25964,Staff,1998-04-02,9999-01-01
25966,Staff,1997-11-09,1999-12-05
25968,Senior Engineer,1997-01-18,9999-01-01
25973,Engineer,1996-10-28,9999-01-01
25985,Senior Staff,1995-12-23,9999-01-01
26000,Senior Staff,2002-08-01,9999-01-01
26000,Staff,1997-08-01,2002-08-01
26001,Engineer,1994-10-27,1999-10-27
26001,Senior Engineer,1999-10-27,9999-01-01
26013,Engineer,1999-06-16,9999-01-01
26015,Senior Engineer,1998-10-04,9999-01-01
26017,Staff,1999-12-01,2000-01-25
26024,Staff,1996-09-07,9999-01-01
26030,Engineer,1998-03-07,9999-01-01
26038,Staff,1996-10-30,9999-01-01
26041,Engineer,1997-01-16,2002-01-16
26041,Senior Engineer,2002-01-16,9999-01-01
26046,Staff,2000-01-11,9999-01-01
26047,Staff,1996-11-13,2001-06-01
26056,Engineer,1999-02-01,9999-01-01
26057,Staff,1997-04-19,9999-01-01
26071,Engineer,1997-04-21,1998-11-24
26072,Staff,1996-05-13,9999-01-01
26078,Staff,1995-01-11,1998-10-06
26081,Technique Leader,1995-12-30,9999-01-01
26090,Engineer,1997-10-21,1998-01-18
26098,Staff,1994-04-02,1997-04-18
26104,Engineer,1999-04-04,2002-04-12
26105,Senior Engineer,1994-12-14,9999-01-01
26108,Senior Staff,1994-05-23,1999-12-08
26109,Engineer,1994-05-19,1996-03-17
26122,Technique Leader,1997-08-27,1998-06-07
26129,Senior Staff,2000-09-11,9999-01-01
26129,Staff,1994-09-12,2000-09-11
26134,Engineer,1998-05-14,9999-01-01
26137,Senior Engineer,1996-09-14,9999-01-01
26140,Engineer,1995-04-21,2000-04-20
26140,Senior Engineer,2000-04-20,9999-01-01
26151,Engineer,1997-04-17,9999-01-01
26155,Senior Staff,2000-11-26,9999-01-01
26155,Staff,1994-11-27,2000-11-26
26161,Engineer,1994-09-22,9999-01-01
26166,Staff,1995-10-10,9999-01-01
26179,Engineer,1995-12-30,1999-11-10
26182,Engineer,1994-05-14,2001-05-14
26182,Senior Engineer,2001-05-14,9999-01-01
26190,Staff,1997-09-18,9999-01-01
26204,Engineer,1999-08-22,9999-01-01
26207,Engineer,1996-07-05,9999-01-01
26208,Staff,1998-05-16,9999-01-01
26216,Senior Staff,1996-08-15,9999-01-01
26219,Engineer,1998-11-27,9999-01-01
26224,Staff,1999-12-03,2000-06-13
26226,Staff,1996-01-05,9999-01-01
26228,Staff,1997-12-03,9999-01-01
26229,Staff,1997-08-06,9999-01-01
26230,Staff,1998-07-09,2001-05-03
26234,Engineer,1996-08-25,2000-07-31
26238,Senior Staff,1997-06-10,9999-01-01
26243,Staff,1999-08-09,9999-01-01
26244,Staff,1996-05-03,9999-01-01
26248,Technique Leader,1996-05-12,9999-01-01
26251,Engineer,1996-10-29,9999-01-01
26253,Staff,1995-04-26,9999-01-01
26260,Senior Staff,2000-02-07,9999-01-01
26260,Staff,1994-02-07,2000-02-07
26265,Engineer,1996-11-04,9999-01-01
26278,Staff,1996-07-21,9999-01-01
26284,Engineer,1996-07-30,9999-01-01
26293,Engineer,1996-06-23,9999-01-01
26296,Senior Staff,1994-05-05,9999-01-01
26298,Staff,2000-01-05,9999-01-01
26306,Staff,1998-05-22,2001-08-04
26316,Senior Staff,2000-10-01,9999-01-01
26316,Staff,1994-10-02,2000-10-01
26321,Engineer,1996-12-20,9999-01-01
26333,Engineer,1996-02-12,9999-01-01
26338,Staff,1996-04-21,9999-01-01
26339,Staff,1996-01-14,9999-01-01
26340,Senior Engineer,1998-03-30,9999-01-01
26353,Engineer,1999-01-07,9999-01-01
26389,Staff,1995-04-30,9999-01-01
26390,Staff,1999-07-05,9999-01-01
26398,Senior Staff,1995-05-28,9999-01-01
26411,Engineer,1994-05-29,1997-01-01
26413,Senior Staff,1995-05-17,2001-08-28
26424,Assistant Engineer,1995-11-05,9999-01-01
26427,Engineer,1999-08-18,9999-01-01
26428,Engineer,1995-05-27,9999-01-01
26432,Staff,1997-10-10,9999-01-01
26436,Assistant Engineer,1997-10-04,1999-04-25
26437,Engineer,1994-01-20,2002-01-20
26437,Senior Engineer,2002-01-20,9999-01-01
26444,Engineer,1997-10-17,9999-01-01
26460,Engineer,1994-11-21,1998-12-26
26462,Technique Leader,1996-02-10,9999-01-01
26465,Senior Engineer,1998-05-20,9999-01-01
26466,Staff,1999-07-26,9999-01-01
26472,Senior Staff,2002-03-30,9999-01-01
26472,Staff,1996-03-30,2002-03-30
26489,Senior Staff,1998-11-14,9999-01-01
26491,Staff,1994-11-21,9999-01-01
26492,Technique Leader,1997-12-02,9999-01-01
26498,Senior Staff,2002-07-21,9999-01-01
26498,Staff,1994-07-21,2002-07-21
26506,Senior Staff,2001-08-13,9999-01-01
26506,Staff,1995-08-14,2001-08-13
26509,Engineer,1994-06-28,1997-12-05
26510,Technique Leader,1998-12-14,9999-01-01
26517,Senior Staff,1997-02-14,9999-01-01
26519,Engineer,1996-02-23,9999-01-01
26520,Engineer,1997-08-02,9999-01-01
26525,Staff,2000-01-23,2001-02-24
26540,Senior Staff,1996-11-06,9999-01-01
26545,Senior Staff,1996-04-24,9999-01-01
26549,Staff,1995-09-04,9999-01-01
26553,Engineer,1999-08-03,2002-01-20
26555,Engineer,1997-01-06,9999-01-01
26564,Senior Staff,2002-05-03,9999-01-01
26564,Staff,1997-05-03,2002-05-03
26573,Senior Engineer,1995-12-28,9999-01-01
26575,Engineer,1994-12-05,9999-01-01
26576,Senior Staff,1996-06-04,9999-01-01
26587,Engineer,1997-08-04,2000-01-30
26611,Assistant Engineer,1997-02-04,9999-01-01
26624,Engineer,1995-07-23,1999-10-06
26626,Staff,1999-01-19,9999-01-01
26628,Engineer,1997-04-30,9999-01-01
26635,Senior Engineer,1996-07-31,1999-07-14
26638,Senior Engineer,1998-07-05,9999-01-01
26643,Engineer,1995-08-30,2000-08-29
26643,Senior Engineer,2000-08-29,9999-01-01
26647,Staff,1997-08-22,9999-01-01
26651,Engineer,1998-03-11,9999-01-01
26652,Technique Leader,1994-04-19,9999-01-01
26659,Engineer,1999-12-07,9999-01-01
26660,Engineer,1994-05-27,2000-05-26
26660,Senior Engineer,2000-05-26,9999-01-01
26664,Engineer,1996-12-27,2001-12-27
26664,Senior Engineer,2001-12-27,2002-05-16
26671,Engineer,1994-12-25,2001-12-25
26671,Senior Engineer,2001-12-25,9999-01-01
26684,Staff,1997-02-22,1997-07-07
26686,Assistant Engineer,1999-11-21,9999-01-01
26688,Technique Leader,1996-06-07,9999-01-01
26696,Senior Staff,2002-05-03,9999-01-01
26696,Staff,1995-05-03,2002-05-03
26701,Senior Engineer,1997-10-12,9999-01-01
26702,Engineer,1999-12-09,2001-12-23
26712,Senior Engineer,1996-03-16,1996-05-03
26721,Engineer,1995-11-21,9999-01-01
26729,Engineer,1995-01-13,2001-01-12
26729,Senior Engineer,2001-01-12,9999-01-01
26730,Engineer,1997-05-14,9999-01-01
26742,Staff,1999-01-02,9999-01-01
26751,Staff,1994-08-23,9999-01-01
26754,Assistant Engineer,1999-12-03,9999-01-01
26762,Engineer,1995-10-05,9999-01-01
26771,Senior Staff,2000-12-31,9999-01-01
26771,Staff,1996-01-01,2000-12-31
26783,Engineer,1994-02-03,2001-02-03
26783,Senior Engineer,2001-02-03,9999-01-01
26794,Engineer,1999-01-17,9999-01-01
26795,Engineer,1996-04-03,9999-01-01
26800,Staff,1999-11-01,9999-01-01
26801,Senior Staff,2000-10-11,9999-01-01
26801,Staff,1994-10-12,2000-10-11
26802,Engineer,1998-07-11,9999-01-01
26807,Engineer,1999-08-16,9999-01-01
26809,Engineer,1995-02-16,2000-02-16
26809,Senior Engineer,2000-02-16,9999-01-01
26827,Engineer,1999-09-20,9999-01-01
26829,Technique Leader,1995-12-18,1996-08-15
26839,Engineer,1995-08-19,9999-01-01
26840,Engineer,1995-04-06,2001-04-05
26840,Senior Engineer,2001-04-05,9999-01-01
26848,Engineer,1999-04-26,9999-01-01
26849,Senior Staff,1995-06-15,9999-01-01
26853,Senior Staff,1995-12-03,9999-01-01
26857,Engineer,1999-08-19,2001-03-21
26864,Engineer,1995-06-05,2002-06-05
26864,Senior Engineer,2002-06-05,9999-01-01
26880,Engineer,1998-11-28,9999-01-01
26893,Engineer,1995-06-25,2002-06-25
26893,Senior Engineer,2002-06-25,9999-01-01
26912,Engineer,1998-07-18,9999-01-01
26913,Staff,1998-02-05,9999-01-01
26914,Staff,1998-05-21,9999-01-01
26932,Staff,1995-02-05,1996-10-15
26943,Staff,1994-01-05,2000-12-22
26950,Assistant Engineer,1994-02-03,2002-02-03
26950,Engineer,2002-02-03,9999-01-01
26959,Staff,1997-12-29,9999-01-01
26963,Engineer,1996-01-27,9999-01-01
26968,Assistant Engineer,1994-05-01,2001-05-01
26968,Engineer,2001-05-01,9999-01-01
26973,Senior Engineer,1993-12-25,9999-01-01
26978,Technique Leader,1996-07-17,2000-07-09
26984,Staff,1994-05-29,9999-01-01
26996,Staff,1999-08-25,2002-05-31
26998,Engineer,1999-10-31,9999-01-01
27007,Engineer,1995-03-05,1999-09-19
27015,Staff,1998-08-20,1998-10-22
27058,Senior Engineer,1998-03-30,9999-01-01
27059,Staff,1997-11-24,2001-07-06
27061,Senior Staff,2000-03-02,9999-01-01
27061,Staff,1995-03-03,2000-03-02
27062,Senior Staff,2002-01-01,9999-01-01
27062,Staff,1997-01-01,2002-01-01
27063,Senior Staff,1994-05-31,9999-01-01
27066,Senior Staff,1998-09-26,2002-05-08
27069,Engineer,1996-11-30,9999-01-01
27070,Staff,1996-11-24,9999-01-01
27078,Senior Staff,1999-08-23,9999-01-01
27091,Technique Leader,1994-12-03,1997-01-16
27094,Engineer,1994-12-25,2001-12-25
27094,Senior Engineer,2001-12-25,9999-01-01
27109,Senior Staff,1995-06-21,9999-01-01
27115,Engineer,1997-07-10,1997-11-18
27116,Staff,1999-02-26,9999-01-01
27122,Staff,1999-11-06,9999-01-01
27126,Staff,1994-08-14,9999-01-01
27128,Engineer,1994-07-18,2001-07-18
27128,Senior Engineer,2001-07-18,9999-01-01
27129,Assistant Engineer,1995-09-27,9999-01-01
27132,Staff,1999-08-27,9999-01-01
27133,Staff,1997-06-13,2000-02-16
27140,Senior Engineer,1998-06-05,9999-01-01
27146,Staff,1995-10-12,9999-01-01
27152,Staff,1999-12-23,9999-01-01
27175,Staff,1999-08-21,9999-01-01
27180,Staff,1997-08-21,9999-01-01
27188,Senior Staff,2001-10-12,9999-01-01
27188,Staff,1996-10-12,2001-10-12
27210,Engineer,2000-01-13,9999-01-01
27216,Engineer,1995-01-09,2001-01-08
27216,Senior Engineer,2001-01-08,9999-01-01
27217,Senior Staff,1996-09-21,9999-01-01
27218,Senior Engineer,1997-02-22,9999-01-01
27231,Senior Engineer,1997-04-03,9999-01-01
27239,Staff,1995-04-14,2002-03-28
27253,Staff,1998-08-21,1999-11-30
27259,Staff,2000-01-04,9999-01-01
27261,Engineer,1999-01-30,2001-06-27
27267,Technique Leader,1994-08-06,1997-08-23
27268,Staff,1998-08-27,9999-01-01
27276,Assistant Engineer,1994-11-05,9999-01-01
27285,Engineer,1999-08-31,9999-01-01
27304,Staff,1996-10-14,9999-01-01
27315,Staff,1994-07-24,9999-01-01
27317,Senior Staff,1995-05-30,9999-01-01
27321,Technique Leader,1994-03-19,2001-10-10
27343,Staff,1997-05-29,9999-01-01
27344,Staff,1995-12-15,1996-04-12
27349,Senior Staff,2002-03-21,9999-01-01
27349,Staff,1995-03-21,2002-03-21
27359,Senior Staff,2002-05-15,9999-01-01
27359,Staff,1995-05-15,2002-05-15
27364,Engineer,1996-07-26,9999-01-01
27378,Senior Staff,1999-02-25,9999-01-01
27385,Staff,1994-10-23,9999-01-01
27397,Staff,1994-09-28,9999-01-01
27402,Technique Leader,1997-06-09,9999-01-01
27406,Engineer,1998-10-09,9999-01-01
27407,Engineer,1999-06-18,9999-01-01
27408,Senior Engineer,1994-08-03,9999-01-01
27410,Engineer,1995-11-02,2001-11-01
27410,Senior Engineer,2001-11-01,9999-01-01
27414,Engineer,1994-10-29,1998-03-11
27455,Technique Leader,1997-05-04,9999-01-01
27459,Engineer,1995-07-17,9999-01-01
27464,Staff,1997-06-08,9999-01-01
27479,Senior Staff,1994-09-08,9999-01-01
27482,Senior Engineer,1999-10-22,9999-01-01
27486,Engineer,1995-10-13,9999-01-01
27487,Engineer,1997-08-04,9999-01-01
27488,Engineer,1996-11-07,9999-01-01
27503,Technique Leader,1996-03-28,9999-01-01
27507,Staff,1997-08-27,9999-01-01
27508,Engineer,1996-08-24,2001-08-24
27508,Senior Engineer,2001-08-24,9999-01-01
27512,Engineer,1999-11-21,2002-07-24
27524,Engineer,1996-06-26,2001-06-26
27524,Senior Engineer,2001-06-26,9999-01-01
27542,Senior Staff,1999-09-03,1999-09-27
27543,Engineer,1995-12-02,9999-01-01
27552,Engineer,1999-04-27,9999-01-01
27563,Engineer,1998-04-26,9999-01-01
27573,Engineer,1998-03-17,9999-01-01
27574,Senior Staff,1999-03-15,2001-04-07
27577,Staff,1996-02-19,9999-01-01
27583,Senior Staff,1995-11-16,9999-01-01
27587,Staff,1995-06-08,9999-01-01
27592,Engineer,1999-12-15,9999-01-01
27599,Senior Staff,2000-01-22,9999-01-01
27600,Staff,1994-04-21,1994-09-19
27602,Engineer,1998-09-03,2001-09-03
27609,Engineer,1994-12-16,1998-02-10
27617,Staff,1997-02-22,9999-01-01
27625,Senior Engineer,1997-09-04,9999-01-01
27640,Staff,1996-08-27,9999-01-01
27655,Engineer,1999-07-15,9999-01-01
27659,Senior Engineer,1996-06-18,9999-01-01
27665,Staff,1995-11-23,9999-01-01
27666,Technique Leader,1999-07-07,1999-11-03
27668,Assistant Engineer,1995-02-03,9999-01-01
27678,Staff,1998-10-30,9999-01-01
27680,Engineer,1994-07-15,1999-01-20
27683,Staff,1997-07-21,9999-01-01
27685,Engineer,1996-08-13,9999-01-01
27688,Engineer,1993-12-24,1998-12-24
27688,Senior Engineer,1998-12-24,9999-01-01
27692,Engineer,1994-10-23,1999-10-23
27692,Senior Engineer,1999-10-23,9999-01-01
27699,Engineer,1996-12-23,9999-01-01
27701,Senior Staff,1997-05-07,1998-01-21
27706,Engineer,1994-05-09,2001-08-31
27712,Senior Engineer,1999-09-03,2001-09-21
27715,Staff,1999-11-22,9999-01-01
27719,Senior Engineer,1997-01-02,9999-01-01
27725,Staff,1998-11-11,9999-01-01
27729,Staff,1994-12-04,9999-01-01
27753,Staff,1996-08-24,9999-01-01
27785,Staff,1997-11-22,9999-01-01
27794,Staff,1994-12-02,9999-01-01
27798,Engineer,1994-12-08,1999-12-08
27798,Senior Engineer,1999-12-08,9999-01-01
27818,Senior Staff,2001-08-02,9999-01-01
27818,Staff,1995-08-03,2001-08-02
27825,Staff,1995-09-22,9999-01-01
27838,Engineer,1999-06-27,9999-01-01
27847,Staff,1998-05-19,9999-01-01
27850,Staff,1998-09-26,9999-01-01
27853,Staff,1996-05-06,9999-01-01
27865,Senior Staff,2002-04-06,9999-01-01
27865,Staff,1994-04-07,2002-04-06
27867,Staff,1998-07-25,9999-01-01
27872,Staff,1998-04-06,2001-06-16
27879,Senior Engineer,1998-08-13,9999-01-01
27881,Engineer,1998-10-25,9999-01-01
27887,Senior Staff,2002-04-22,9999-01-01
27887,Staff,1994-04-22,2002-04-22
27890,Engineer,1997-12-07,9999-01-01
27893,Staff,2000-01-20,2001-11-19
27902,Senior Staff,2000-10-08,9999-01-01
27902,Staff,1994-10-09,2000-10-08
27922,Staff,1998-11-03,9999-01-01
27923,Engineer,1998-09-01,9999-01-01
27928,Staff,1996-09-03,9999-01-01
27933,Staff,1996-12-19,1997-01-10
27934,Senior Engineer,1998-11-20,9999-01-01
27951,Senior Staff,1999-06-27,9999-01-01
27960,Senior Engineer,1994-11-21,9999-01-01
27983,Engineer,1998-08-14,9999-01-01
27987,Senior Engineer,1995-08-24,9999-01-01
27998,Staff,1996-11-08,1998-09-25
28003,Staff,1999-04-07,9999-01-01
28006,Engineer,1998-01-16,9999-01-01
28010,Staff,1998-10-19,1999-11-21
28017,Senior Staff,1994-04-15,9999-01-01
28022,Staff,1996-02-28,9999-01-01
28024,Staff,2000-01-28,9999-01-01
28029,Staff,1997-01-30,9999-01-01
28030,Staff,1996-02-12,1998-01-29
28031,Engineer,1998-08-19,9999-01-01
28033,Engineer,1999-11-06,9999-01-01
28035,Assistant Engineer,1999-09-13,9999-01-01
28038,Senior Engineer,1999-09-18,9999-01-01
28040,Engineer,1996-01-29,1999-11-04
28041,Senior Staff,2002-02-20,9999-01-01
28041,Staff,1995-02-20,2002-02-20
28045,Engineer,1994-10-20,9999-01-01
28048,Senior Staff,1994-07-28,9999-01-01
28054,Staff,1998-01-17,9999-01-01
28061,Engineer,1994-10-30,1999-10-30
