employee_id,department_id,from_date,to_date
96798,d004,1999-06-15,2001-05-24
96798,d009,2001-05-24,9999-01-01
96829,d009,1996-12-19,9999-01-01
96874,d003,1997-06-18,9999-01-01
96879,d004,1998-02-21,9999-01-01
96899,d001,1996-08-12,9999-01-01
96923,d005,1999-11-07,9999-01-01
96937,d002,1996-11-30,9999-01-01
96942,d005,1999-11-17,9999-01-01
96960,d008,1997-08-04,9999-01-01
96970,d004,1996-11-15,2000-03-01
97005,d002,1999-12-19,9999-01-01
97010,d003,2000-01-24,9999-01-01
97027,d007,1999-08-04,9999-01-01
97056,d007,1996-09-09,1998-08-21
97079,d005,1998-08-03,9999-01-01
97097,d003,1998-03-28,9999-01-01
97106,d002,1998-04-11,9999-01-01
97131,d005,1997-10-09,9999-01-01
97166,d002,1998-02-16,1999-01-01
97172,d002,1998-12-18,9999-01-01
97193,d004,1997-09-12,9999-01-01
97230,d009,1999-11-09,9999-01-01
97251,d001,1998-11-12,9999-01-01
97256,d004,1999-01-24,2001-07-23
97263,d009,1996-09-03,9999-01-01
97270,d004,1997-10-11,9999-01-01
97318,d001,1999-04-30,9999-01-01
97382,d007,1999-06-04,2002-04-23
97397,d002,1999-05-30,9999-01-01
97401,d005,1997-02-02,9999-01-01
97423,d004,1999-12-16,2000-04-16
97431,d005,1997-09-04,9999-01-01
97448,d005,1997-09-18,9999-01-01
97454,d007,1999-04-14,9999-01-01
97486,d001,2000-09-13,2001-11-11
97486,d007,1997-09-22,2000-09-13
97498,d004,1999-04-24,9999-01-01
97522,d007,1998-10-01,9999-01-01
97526,d004,1999-07-29,2001-10-17
97526,d009,2001-10-17,9999-01-01
97528,d004,1999-08-30,9999-01-01
97559,d007,1999-01-29,9999-01-01
97581,d003,1999-10-01,9999-01-01
97612,d007,1996-09-29,9999-01-01
97659,d009,1999-03-09,9999-01-01
97710,d005,1999-12-21,9999-01-01
97722,d007,1996-07-04,9999-01-01
97731,d007,1998-03-30,2001-10-18
97778,d008,1999-01-14,9999-01-01
97805,d005,1997-09-29,9999-01-01
97820,d002,1996-09-11,9999-01-01
97822,d008,1997-04-05,9999-01-01
97826,d007,2000-01-22,9999-01-01
97839,d007,1997-11-22,9999-01-01
97851,d005,1999-12-26,9999-01-01
97867,d005,1998-03-10,9999-01-01
97881,d002,1997-08-24,9999-01-01
97890,d005,1998-02-09,9999-01-01
97915,d001,1997-05-09,9999-01-01
97936,d006,1999-11-21,9999-01-01
98031,d004,1999-09-10,2002-03-25
98031,d006,2002-03-25,9999-01-01
98034,d004,1997-09-23,1999-09-03
98040,d004,1999-11-11,2000-05-21
98040,d006,2000-05-21,9999-01-01
98042,d003,1998-06-03,9999-01-01
98083,d004,1998-02-10,9999-01-01
98086,d002,2000-08-01,9999-01-01
98086,d003,1997-02-27,2000-08-01
98136,d007,1999-07-25,9999-01-01
98140,d004,1999-11-30,1999-12-03
98140,d005,1999-02-03,1999-11-30
98144,d007,1996-12-15,9999-01-01
98157,d002,1999-01-13,9999-01-01
98158,d005,1999-02-13,9999-01-01
98197,d005,1999-10-28,9999-01-01
98203,d006,1997-04-20,9999-01-01
98208,d005,1999-12-03,9999-01-01
98220,d008,1997-09-20,1998-07-27
98245,d008,1997-10-16,9999-01-01
98249,d007,1997-04-02,9999-01-01
98257,d007,1998-03-13,9999-01-01
98258,d004,1999-01-20,2000-09-27
98268,d005,1996-08-01,9999-01-01
98272,d004,1999-05-05,9999-01-01
98273,d004,1996-11-02,9999-01-01
98299,d007,1997-12-01,9999-01-01
98303,d004,1996-07-01,9999-01-01
98309,d005,1996-09-10,2001-11-03
98319,d005,1997-04-07,9999-01-01
98322,d007,1997-04-22,9999-01-01
98340,d004,1999-01-29,9999-01-01
98385,d007,1997-11-25,9999-01-01
98406,d005,1998-01-18,9999-01-01
98425,d004,1997-05-13,9999-01-01
98463,d004,1998-09-25,9999-01-01
98479,d003,1998-09-01,9999-01-01
98486,d005,1999-04-20,1999-12-29
98486,d008,1999-12-29,9999-01-01
98491,d004,1997-07-07,9999-01-01
98562,d005,1997-08-05,9999-01-01
98614,d005,1997-02-07,1998-02-01
98642,d004,1997-01-11,9999-01-01
98692,d004,1999-11-20,2002-05-09
98722,d007,1999-12-11,9999-01-01
98733,d005,1997-11-12,9999-01-01
98762,d006,1998-01-30,9999-01-01
98763,d008,1999-06-01,9999-01-01
98772,d008,1998-05-28,9999-01-01
98869,d001,1998-07-22,9999-01-01
98915,d005,1997-04-20,2000-08-15
98920,d005,1998-07-17,9999-01-01
98928,d004,1996-10-21,9999-01-01
98933,d007,1997-11-20,1998-09-07
98933,d009,1998-09-07,9999-01-01
98976,d005,1996-09-11,2001-01-04
99006,d004,1997-07-16,9999-01-01
99008,d002,1996-09-17,9999-01-01
99028,d007,1998-07-28,9999-01-01
99032,d004,1997-12-16,9999-01-01
99041,d002,1998-12-22,9999-01-01
99044,d004,1996-07-10,9999-01-01
99051,d002,1999-10-08,9999-01-01
99058,d002,1997-08-07,9999-01-01
99059,d007,1997-12-20,9999-01-01
99075,d005,1999-01-02,9999-01-01
99076,d005,1997-11-07,9999-01-01
99078,d005,1999-03-14,2002-07-03
99083,d007,1996-07-10,9999-01-01
99087,d006,1997-12-15,9999-01-01
99120,d006,1997-12-29,9999-01-01
99165,d005,1999-02-11,9999-01-01
99196,d002,1998-01-03,2000-12-16
99202,d004,1997-04-13,9999-01-01
99209,d007,1999-01-19,2001-04-27
99209,d009,2001-04-27,9999-01-01
99233,d002,1997-08-07,9999-01-01
99237,d004,1998-12-21,9999-01-01
99238,d004,1998-01-25,2000-06-17
99246,d004,1997-10-29,2000-12-25
99246,d006,2000-12-25,9999-01-01
99261,d004,1997-02-04,9999-01-01
99304,d005,2000-12-17,2002-02-07
99304,d009,1999-09-27,2000-12-17
99331,d001,1998-09-22,1998-11-08
99331,d009,1998-11-08,9999-01-01
99353,d004,1999-06-12,9999-01-01
99356,d009,1998-12-04,9999-01-01
99361,d004,1998-10-16,9999-01-01
99383,d004,1999-03-15,9999-01-01
99385,d001,1999-11-21,9999-01-01
99385,d003,1997-08-31,1999-11-21
99396,d007,1997-04-29,9999-01-01
99409,d004,1997-03-28,9999-01-01
99421,d001,2000-07-22,9999-01-01
99421,d007,1998-02-21,2000-07-22
99433,d007,1996-09-04,9999-01-01
99448,d004,1998-05-22,1999-01-22
99474,d007,1999-04-21,9999-01-01
99512,d004,1997-06-02,1998-12-22
99588,d002,1997-09-14,9999-01-01
99616,d007,1999-02-28,9999-01-01
99629,d001,2000-12-27,9999-01-01
99629,d007,1998-11-27,2000-12-27
99668,d005,1997-03-30,9999-01-01
99675,d005,1999-10-28,9999-01-01
99718,d005,1998-02-24,9999-01-01
99744,d004,1997-02-04,9999-01-01
99776,d005,1999-12-14,9999-01-01
99785,d008,1997-04-25,2001-08-16
99861,d004,1999-08-16,2000-04-17
99892,d006,1997-11-24,2000-01-21
99903,d009,1996-11-11,9999-01-01
99909,d008,1999-09-22,9999-01-01
99911,d002,1998-08-23,9999-01-01
99941,d009,1998-06-24,9999-01-01
99943,d009,1998-10-05,9999-01-01
99948,d003,1999-08-26,9999-01-01
99954,d004,1998-07-11,2000-03-09
99962,d007,1999-04-22,1999-11-29
99967,d004,1999-06-27,9999-01-01
99976,d007,1998-06-16,9999-01-01
99984,d005,1997-07-11,9999-01-01
99986,d009,1999-12-15,2000-11-17
100026,d004,1998-06-16,2000-10-17
100055,d003,1999-01-07,9999-01-01
100063,d004,1998-09-14,9999-01-01
100128,d005,1999-05-31,2000-09-25
100128,d008,2000-09-25,2000-10-06
100129,d009,1997-05-25,9999-01-01
100136,d004,1996-08-11,9999-01-01
100170,d007,1998-11-04,9999-01-01
100182,d006,1997-03-06,9999-01-01
100195,d007,2000-01-27,9999-01-01
100199,d005,1999-01-08,9999-01-01
100202,d005,1997-08-25,1998-10-29
100233,d003,1999-09-30,2000-12-06
100253,d007,1996-08-11,9999-01-01
100262,d008,1996-08-12,9999-01-01
100281,d008,1999-02-07,2000-06-15
100301,d008,1997-10-22,1999-08-16
100329,d005,1999-11-29,9999-01-01
100360,d005,1996-08-16,9999-01-01
100365,d005,1997-08-30,1998-03-03
100365,d008,1998-03-03,1999-03-05
100367,d004,1998-03-16,9999-01-01
100372,d003,1997-12-07,9999-01-01
100377,d004,1999-06-18,9999-01-01
100407,d001,2000-03-28,2000-04-26
100407,d007,1999-07-27,2000-03-28
100410,d003,1996-07-30,9999-01-01
100424,d004,1998-08-20,2001-09-30
100442,d001,1997-12-17,2000-03-10
100472,d004,1997-08-16,2002-01-27
100515,d005,1998-12-04,9999-01-01
100519,d003,1997-02-17,9999-01-01
100532,d009,1999-12-19,9999-01-01
100563,d007,1998-11-17,9999-01-01
100566,d008,1996-09-24,9999-01-01
100571,d007,1997-06-13,9999-01-01
100578,d003,1998-04-12,9999-01-01
100585,d001,1998-07-11,2002-01-06
100585,d009,2002-01-06,9999-01-01
100604,d004,1998-08-26,9999-01-01
100654,d005,1997-10-26,2001-07-06
100719,d004,1999-02-01,9999-01-01
100728,d004,1999-05-05,2000-06-25
100768,d005,1998-08-08,9999-01-01
100778,d004,1999-06-11,2001-09-08
100785,d009,1999-12-10,9999-01-01
100790,d009,1997-01-12,9999-01-01
100844,d005,1997-11-01,9999-01-01
100908,d003,1998-03-13,2000-09-08
100921,d004,1998-09-27,9999-01-01
100936,d004,1999-04-27,2002-01-09
100943,d004,2000-01-09,9999-01-01
100946,d007,1997-09-08,9999-01-01
100952,d007,1999-05-21,9999-01-01
100953,d001,1997-12-12,1998-06-21
100956,d001,2000-04-22,9999-01-01
100956,d007,1998-06-13,2000-04-22
100970,d001,1998-10-16,9999-01-01
100993,d003,1999-01-15,9999-01-01
100996,d006,1999-03-02,9999-01-01
101014,d001,1998-06-15,9999-01-01
101040,d002,1997-01-07,9999-01-01
101089,d003,1998-12-09,9999-01-01
101102,d004,1996-12-16,9999-01-01
101113,d006,1999-02-04,9999-01-01
101126,d007,1997-08-29,9999-01-01
101185,d005,1997-12-10,9999-01-01
101217,d009,1999-11-22,9999-01-01
101219,d004,1999-05-16,9999-01-01
101219,d005,1998-11-11,1999-05-16
101230,d007,1996-08-10,1999-02-04
101235,d004,1997-12-11,9999-01-01
101238,d004,1999-11-14,9999-01-01
101238,d005,1999-09-13,1999-11-14
101257,d007,1998-11-18,9999-01-01
101268,d005,1998-09-26,9999-01-01
101303,d001,2002-03-03,9999-01-01
101303,d003,1997-01-11,2002-03-03
101326,d007,1997-01-28,2002-04-14
101333,d007,2000-01-17,2002-04-29
101345,d005,1997-01-12,9999-01-01
101358,d005,1999-02-14,2002-02-12
101365,d007,1999-11-16,9999-01-01
101381,d007,1999-03-01,2001-11-01
101381,d009,2001-11-01,9999-01-01
101391,d005,1996-09-27,9999-01-01
101394,d001,1996-08-12,1999-06-21
101406,d006,1998-05-01,9999-01-01
101424,d004,1997-03-08,9999-01-01
101491,d008,1996-08-22,2002-02-11
101495,d006,1999-04-23,2001-12-26
101496,d006,1999-12-21,9999-01-01
101514,d004,1996-08-09,9999-01-01
101529,d005,1999-12-20,9999-01-01
101536,d001,1999-04-01,9999-01-01
101538,d007,1998-06-30,2000-05-21
101547,d009,1997-09-12,1999-10-14
101555,d007,1997-07-03,2002-05-25
101560,d005,1998-05-12,9999-01-01
101563,d009,1997-08-01,9999-01-01
101585,d009,1997-12-01,9999-01-01
101615,d001,1998-08-14,9999-01-01
101622,d007,1997-01-20,9999-01-01
101624,d005,1998-08-28,2000-08-07
101658,d004,1998-09-01,9999-01-01
101661,d004,1999-11-09,9999-01-01
101665,d002,1996-12-03,9999-01-01
101673,d004,2000-05-09,9999-01-01
101673,d005,1999-01-02,2000-05-09
101680,d004,1998-12-03,9999-01-01
101682,d004,1999-09-23,2002-01-30
101682,d006,2002-01-30,9999-01-01
101685,d005,1996-10-05,1997-01-17
101686,d007,2000-01-24,9999-01-01
101730,d005,1999-11-04,9999-01-01
101732,d005,1997-11-06,9999-01-01
101747,d004,1996-09-16,1997-09-07
101747,d006,1997-09-07,1999-04-16
101790,d004,1998-08-30,9999-01-01
101791,d007,1996-08-07,9999-01-01
101834,d005,1997-01-01,9999-01-01
101860,d007,1998-12-28,1999-11-17
101871,d005,1997-12-11,9999-01-01
101893,d004,1998-12-17,9999-01-01
101941,d007,1999-08-05,9999-01-01
101968,d005,2000-02-24,9999-01-01
101968,d008,1999-06-08,2000-02-24
101978,d005,1997-02-28,1997-12-19
101978,d008,1997-12-19,9999-01-01
101991,d005,1999-10-31,2000-02-25
102001,d005,1998-02-10,9999-01-01
102072,d005,1997-01-18,9999-01-01
102084,d002,1997-01-29,9999-01-01
102094,d004,1999-09-03,9999-01-01
102109,d004,1998-07-07,2001-07-02
102109,d006,2001-07-02,9999-01-01
102117,d005,1998-09-24,9999-01-01
102218,d003,1997-02-07,9999-01-01
102256,d007,1998-08-27,9999-01-01
102258,d008,1999-07-02,2001-11-03
102282,d007,1997-08-12,1997-10-02
102296,d004,1998-04-07,9999-01-01
102308,d005,1998-03-06,9999-01-01
102317,d007,1997-08-18,9999-01-01
102324,d008,1999-03-03,9999-01-01
102329,d006,1999-11-05,9999-01-01
102343,d008,1998-01-12,9999-01-01
102356,d005,1999-06-07,9999-01-01
102357,d007,1996-08-04,9999-01-01
102360,d005,1997-07-12,1998-01-27
102360,d009,1996-11-23,1997-07-12
102408,d003,1999-08-27,9999-01-01
102424,d004,1998-05-06,9999-01-01
102425,d001,1999-12-02,9999-01-01
102425,d007,1999-10-03,1999-12-02
102455,d007,1996-10-15,9999-01-01
102460,d007,1996-10-31,9999-01-01
102467,d004,1996-12-05,9999-01-01
102509,d004,1996-09-30,9999-01-01
102523,d005,1999-01-04,9999-01-01
102528,d005,2000-01-07,9999-01-01
102554,d008,1998-01-01,1998-06-15
102577,d005,1996-07-31,9999-01-01
102617,d004,1998-11-29,2000-01-25
102630,d004,1997-01-13,1999-05-24
102630,d009,1999-05-24,1999-05-26
102642,d005,1998-07-16,9999-01-01
102652,d006,1997-10-25,9999-01-01
102717,d002,1998-07-30,9999-01-01
102721,d005,1996-09-28,9999-01-01
102764,d007,1998-10-15,9999-01-01
102768,d008,1999-12-22,9999-01-01
102773,d007,1998-04-26,9999-01-01
102779,d005,1997-11-24,9999-01-01
102809,d004,1999-06-14,2000-03-13
102826,d008,1999-02-21,9999-01-01
102830,d006,1997-01-07,9999-01-01
102837,d004,1997-04-01,1997-06-13
102849,d005,1997-02-06,9999-01-01
102894,d004,1999-11-11,9999-01-01
102897,d005,1997-07-06,9999-01-01
102904,d004,1998-08-12,9999-01-01
102954,d001,1997-02-25,9999-01-01
102974,d002,1999-06-20,9999-01-01
103013,d005,1998-12-16,2000-08-02
103025,d005,1998-09-13,2001-08-12
103038,d004,1997-10-18,9999-01-01
103053,d004,2000-01-21,9999-01-01
103068,d004,1999-12-02,9999-01-01
103073,d005,1996-09-16,9999-01-01
103086,d009,1999-09-10,9999-01-01
103099,d004,1999-09-18,9999-01-01
103099,d008,1998-03-23,1999-09-18
103101,d005,1999-04-21,9999-01-01
103124,d007,1998-02-18,9999-01-01
103168,d005,1999-06-26,9999-01-01
103169,d008,1998-07-17,9999-01-01
103182,d004,1998-05-09,9999-01-01
103191,d004,1999-06-10,9999-01-01
103200,d007,1998-05-25,9999-01-01
103208,d001,1999-05-09,9999-01-01
103232,d008,1997-05-03,9999-01-01
103243,d008,1998-09-07,9999-01-01
103249,d003,1998-02-14,2000-07-26
103256,d007,1998-12-31,1999-06-13
103272,d006,1999-08-08,1999-12-17
103290,d006,1997-04-05,9999-01-01
103297,d001,1999-12-27,9999-01-01
103317,d007,1998-08-14,9999-01-01
103364,d002,1998-12-12,9999-01-01
103376,d005,1999-05-22,9999-01-01
103396,d004,1998-08-14,2002-03-02
103429,d002,1998-04-01,9999-01-01
103439,d005,1998-04-02,9999-01-01
103441,d005,1998-05-01,9999-01-01
103443,d007,1998-10-16,9999-01-01
103463,d004,1998-03-22,9999-01-01
103512,d009,1999-02-23,9999-01-01
103514,d001,2000-02-26,9999-01-01
103514,d007,1999-01-24,2000-02-26
103521,d001,1996-09-03,9999-01-01
103527,d008,1999-07-08,2001-05-25
103542,d004,1998-01-13,2000-10-12
103542,d009,2000-10-12,9999-01-01
103544,d005,1997-06-09,9999-01-01
103548,d004,1998-10-18,9999-01-01
103613,d004,1998-07-23,1999-07-17
103613,d006,1999-07-17,9999-01-01
103623,d007,1999-08-31,9999-01-01
103636,d003,1997-01-26,9999-01-01
103638,d004,1999-11-14,9999-01-01
103638,d009,1999-10-18,1999-11-14
103648,d004,1997-12-23,9999-01-01
103649,d005,1997-03-18,1999-07-08
103651,d004,1996-07-21,9999-01-01
103687,d004,1998-08-20,2000-10-14
103687,d006,2000-10-14,9999-01-01
103688,d007,1998-03-07,9999-01-01
103699,d005,1998-09-24,9999-01-01
103700,d005,1997-10-29,2001-04-17
103725,d001,1998-06-19,2000-12-06
103745,d001,1999-07-28,9999-01-01
103785,d002,1999-08-09,9999-01-01
103814,d008,1998-08-20,9999-01-01
103832,d009,1996-08-15,1999-11-01
103834,d005,1999-02-13,9999-01-01
103850,d002,1999-03-07,9999-01-01
103871,d005,1999-11-21,9999-01-01
103879,d008,1999-03-11,2001-10-14
103900,d005,1998-01-04,9999-01-01
103906,d007,1999-02-13,9999-01-01
103912,d009,1999-11-07,9999-01-01
103923,d005,1997-07-14,9999-01-01
103984,d004,1999-02-04,9999-01-01
104010,d007,1998-07-08,9999-01-01
104044,d007,1999-02-03,9999-01-01
104063,d004,1998-03-26,9999-01-01
104085,d004,1999-03-15,2002-06-25
104107,d008,1997-11-13,1999-07-16
104117,d009,1998-12-24,9999-01-01
104124,d002,1997-04-02,9999-01-01
104126,d002,1997-09-19,1999-10-24
104126,d003,1999-10-24,9999-01-01
104141,d004,1998-12-14,9999-01-01
104149,d002,1998-06-23,9999-01-01
104186,d004,1999-05-20,9999-01-01
104200,d003,1997-12-16,9999-01-01
104213,d005,1998-09-19,1999-05-26
104213,d008,1999-05-26,2000-03-12
104239,d004,1999-04-23,9999-01-01
104252,d005,1998-04-17,9999-01-01
104267,d001,1999-06-21,9999-01-01
104268,d003,1999-12-14,9999-01-01
104277,d004,1997-10-18,9999-01-01
104286,d004,1996-08-10,1997-01-15
104298,d005,1999-05-03,9999-01-01
104318,d005,1999-01-19,9999-01-01
104333,d007,1998-03-12,9999-01-01
104350,d006,1999-08-09,9999-01-01
104373,d005,1998-11-15,9999-01-01
104390,d009,1999-02-24,9999-01-01
104392,d007,1999-07-16,1999-09-17
104392,d009,1999-09-17,9999-01-01
104406,d005,1997-01-20,9999-01-01
104437,d005,1997-08-23,9999-01-01
104451,d004,1998-04-14,9999-01-01
104461,d005,1997-06-12,9999-01-01
104475,d004,1998-07-06,9999-01-01
104500,d004,1998-07-15,9999-01-01
104538,d007,1999-08-12,9999-01-01
104542,d007,1998-01-07,1999-01-28
104542,d009,1999-01-28,9999-01-01
104550,d006,1998-09-05,9999-01-01
104569,d003,1999-10-19,9999-01-01
104587,d005,1996-11-19,1998-08-12
104616,d004,2000-01-26,9999-01-01
104617,d004,1998-10-29,2000-05-13
104639,d005,1999-09-21,2001-05-08
104639,d008,2001-05-08,9999-01-01
104653,d004,1999-03-06,9999-01-01
104659,d005,1999-04-27,9999-01-01
104668,d005,1997-07-02,1998-06-28
104675,d005,1997-03-18,1998-03-06
104675,d008,1998-03-06,9999-01-01
104703,d005,1997-02-22,9999-01-01
104721,d004,1996-11-07,9999-01-01
104740,d007,1999-09-25,9999-01-01
104766,d007,1999-10-14,2000-05-08
104773,d005,1997-03-25,9999-01-01
104778,d002,1997-04-03,1999-11-03
104807,d008,1998-06-13,9999-01-01
104844,d009,1997-12-05,9999-01-01
104853,d004,1998-11-24,9999-01-01
104871,d009,1998-01-13,9999-01-01
104879,d005,1998-08-29,9999-01-01
104908,d007,1999-02-03,9999-01-01
104914,d005,2001-07-17,9999-01-01
104914,d008,1997-03-30,2001-07-17
104925,d003,1996-07-29,9999-01-01
104934,d002,1999-07-19,2000-03-11
104948,d008,1999-08-28,9999-01-01
104954,d005,1999-07-27,9999-01-01
105004,d007,1998-07-06,9999-01-01
105012,d004,1999-07-31,2000-05-21
105047,d007,1999-12-05,2002-02-03
105048,d004,1999-07-08,9999-01-01
105066,d002,1999-10-20,9999-01-01
105092,d005,1999-01-30,2001-06-22
105102,d004,1996-07-02,9999-01-01
105129,d004,1997-02-09,9999-01-01
105200,d005,1999-12-03,9999-01-01
105218,d009,1999-05-29,9999-01-01
105260,d005,1998-08-19,9999-01-01
105277,d002,1999-01-28,2002-02-02
105317,d005,1997-06-10,9999-01-01
105342,d006,1999-07-29,9999-01-01
105345,d009,1998-10-01,9999-01-01
105348,d004,1997-11-05,1998-11-11
105348,d006,1998-11-11,1999-01-06
105369,d007,1996-11-24,9999-01-01
105389,d002,1996-11-20,2000-07-02
105403,d006,1999-02-19,9999-01-01
105411,d005,1999-11-20,2002-06-04
105414,d004,1997-02-04,9999-01-01
105428,d001,1997-03-17,9999-01-01
105435,d005,1999-06-30,9999-01-01
105436,d004,1997-05-02,9999-01-01
105452,d007,1999-06-19,9999-01-01
105483,d007,2000-01-02,9999-01-01
105516,d004,1998-09-15,9999-01-01
105542,d005,1996-11-04,9999-01-01
105548,d005,1996-08-17,9999-01-01
105552,d007,1997-07-05,9999-01-01
105568,d009,1999-12-15,9999-01-01
105652,d005,1999-05-25,9999-01-01
105657,d004,1997-10-18,2002-06-23
105657,d009,2002-06-23,9999-01-01
105658,d005,1997-07-30,1998-01-13
105669,d007,1998-08-24,9999-01-01
105671,d005,1999-05-01,9999-01-01
105691,d008,1999-08-04,9999-01-01
105707,d004,1999-10-19,9999-01-01
105764,d003,1996-08-02,9999-01-01
105814,d006,1997-08-10,9999-01-01
105856,d001,1998-11-18,9999-01-01
105869,d005,1999-12-12,9999-01-01
105885,d005,1999-10-04,9999-01-01
105887,d008,1999-10-26,9999-01-01
105905,d005,1999-08-12,9999-01-01
105908,d003,1998-07-09,9999-01-01
105909,d002,2000-01-18,2002-06-30
105920,d001,1998-06-19,9999-01-01
105941,d008,1998-08-28,9999-01-01
105951,d005,1996-10-13,9999-01-01
105953,d003,1999-06-19,9999-01-01
105956,d007,1999-05-05,9999-01-01
105960,d002,1999-10-05,9999-01-01
105961,d005,1996-11-12,9999-01-01
105982,d006,1999-03-07,9999-01-01
106002,d007,1997-11-19,9999-01-01
106024,d002,1999-04-28,2000-06-19
106047,d009,1997-04-29,9999-01-01
106065,d003,1999-07-28,2000-09-24
106066,d009,1996-12-05,9999-01-01
106071,d005,1997-11-23,2001-08-20
106071,d008,2001-08-20,9999-01-01
106075,d004,1997-11-14,9999-01-01
106092,d005,1998-01-23,9999-01-01
106129,d006,1996-08-23,9999-01-01
106153,d001,2000-04-16,9999-01-01
106153,d007,1999-08-06,2000-04-16
106182,d005,1997-09-06,9999-01-01
106205,d006,1997-10-12,1999-02-26
106215,d004,1997-10-29,9999-01-01
106244,d006,1997-11-19,9999-01-01
106245,d004,1997-10-26,9999-01-01
106257,d004,1998-05-12,9999-01-01
106257,d005,1997-08-31,1998-05-12
106272,d004,1997-09-09,9999-01-01
106283,d009,1997-10-16,9999-01-01
106291,d004,1997-12-30,9999-01-01
106310,d003,1997-04-25,9999-01-01
106334,d009,1996-07-13,1999-08-07
106366,d005,1999-06-28,9999-01-01
106379,d005,1999-06-25,9999-01-01
106388,d007,1998-04-22,9999-01-01
106506,d006,1997-05-09,9999-01-01
106507,d007,1999-03-30,9999-01-01
106535,d005,1996-09-17,9999-01-01
106580,d007,1999-06-18,9999-01-01
106593,d005,1996-12-30,9999-01-01
106596,d007,1999-11-25,9999-01-01
106600,d005,1997-07-15,9999-01-01
106614,d005,1998-07-25,9999-01-01
106625,d005,1998-05-21,9999-01-01
106627,d008,1999-03-31,9999-01-01
106631,d005,1999-07-01,9999-01-01
106641,d004,1999-11-19,2002-04-11
106652,d007,1997-01-04,9999-01-01
106658,d007,1999-01-27,9999-01-01
106683,d003,1998-12-28,2000-09-06
106688,d008,1998-11-18,9999-01-01
106698,d004,1998-09-13,9999-01-01
106704,d009,1999-02-04,2000-12-02
106740,d004,1998-10-19,1999-03-25
106763,d005,1997-06-19,9999-01-01
106774,d005,1996-08-13,9999-01-01
106802,d009,1998-10-17,9999-01-01
106806,d004,1998-10-05,2002-06-05
106821,d004,1997-06-29,9999-01-01
106859,d004,1997-11-11,1998-10-07
106859,d009,1998-10-07,9999-01-01
106903,d004,1996-10-31,2000-06-08
106905,d002,1997-07-29,9999-01-01
106916,d005,1997-07-12,9999-01-01
106919,d005,1999-11-02,9999-01-01
106921,d005,1998-10-30,9999-01-01
106927,d004,1997-08-24,2001-04-19
106927,d009,2001-04-19,9999-01-01
106944,d004,1999-08-15,9999-01-01
106947,d004,2001-07-26,9999-01-01
106947,d005,1999-12-07,2001-07-26
106963,d003,1997-06-19,9999-01-01
106967,d004,1999-10-08,9999-01-01
106967,d005,1997-12-02,1999-10-08
106971,d001,1997-11-27,9999-01-01
106993,d008,1998-05-28,9999-01-01
107004,d004,1998-02-17,2000-06-02
107004,d006,2000-06-02,9999-01-01
107010,d004,1997-09-13,9999-01-01
107022,d004,2001-01-14,9999-01-01
107022,d005,2000-01-29,2001-01-14
107028,d007,1999-06-19,9999-01-01
107029,d005,1996-07-03,9999-01-01
107038,d004,1998-02-26,9999-01-01
107046,d003,1997-09-25,9999-01-01
107052,d004,1999-12-24,2001-06-25
107056,d007,1998-12-19,9999-01-01
107071,d001,1999-04-16,2000-01-18
107080,d002,1998-07-04,2000-09-10
107123,d002,1999-05-08,2000-03-12
107174,d005,1998-08-18,9999-01-01
107178,d005,1999-09-14,9999-01-01
107190,d005,1999-08-13,9999-01-01
107192,d004,1996-07-18,9999-01-01
107196,d005,1998-02-03,9999-01-01
